condition,hidden_width,fold,epoch,train_loss,balanced_accuracy_full
learned,128,3,50,0.20119935906058206,0.5088620560506012
learned,256,3,1,1.0608781619845884,0.4362498189055463
learned,256,3,2,1.0060846596488153,0.45756102233422463
learned,256,3,3,0.9789864461459414,0.4524705831143958
learned,256,3,4,0.9407306070103071,0.484719069310938
learned,256,3,5,0.9083607898956818,0.5097819630898645
learned,256,3,6,0.8741422077124031,0.4947736384295749
learned,256,3,7,0.8361364543750024,0.49496319884593293
learned,256,3,8,0.8078757309164676,0.5198082311245982
learned,256,3,9,0.7675028306027357,0.5110325603767284
learned,256,3,10,0.7344664637955072,0.5348632099389833
learned,256,3,11,0.6883831863628008,0.516561889719812
learned,256,3,12,0.6476157438692622,0.5215927423677215
learned,256,3,13,0.6381467877258181,0.5174737266867283
learned,256,3,14,0.5953906297059584,0.49692699765860304
learned,256,3,15,0.5675798807468714,0.5051451837483402
learned,256,3,16,0.5325739555333922,0.5112343223364335
learned,256,3,17,0.5119137763977051,0.5249471618357487
learned,256,3,18,0.4766103079181691,0.5168309124334417
learned,256,3,19,0.44845288664258587,0.5253959593685765
learned,256,3,20,0.41625209176103484,0.5194129396940852
learned,256,3,21,0.4019222115971031,0.5022690911722058
learned,256,3,22,0.38229681762101136,0.5059234128005031
learned,256,3,23,0.34153952905956986,0.5030580194146248
learned,256,3,24,0.35151784831940813,0.5109250913755513
learned,256,3,25,0.3292992105658766,0.4987254462719555
learned,256,3,26,0.3306820843544306,0.5170693906845663
learned,256,3,27,0.30236190292223586,0.5238448813124816
learned,256,3,28,0.2677764786475616,0.5290149960013045
learned,256,3,29,0.2867871788159715,0.5038007807525994
learned,256,3,30,0.25600113403734737,0.5087481715956841
learned,256,3,31,0.2470342201712244,0.5183953187977017
learned,256,3,32,0.23014715571366057,0.5066172563037111
learned,256,3,33,0.245554776481933,0.5150896648989249
learned,256,3,34,0.2159900486625302,0.5106283766400823
learned,256,3,35,0.19583247820432273,0.5213541423041841
learned,256,3,36,0.20381839191102233,0.49914702888156065
learned,256,3,37,0.1760651437243866,0.5075183940803715
learned,256,3,38,0.2042103007201749,0.517435203511186
learned,256,3,39,0.18368242162216397,0.509236862693698
learned,256,3,40,0.19058138046277132,0.5127219868806407
learned,256,3,41,0.18052382174274684,0.5173295718472349
learned,256,3,42,0.16897128896875532,0.4961314915458937
learned,256,3,43,0.15557437323774967,0.5061649465129816
learned,256,3,44,0.15694917785247584,0.5087642203810683
learned,256,3,45,0.1743219991004904,0.5255784851180964
learned,256,3,46,0.15986442636132864,0.5092879223967225
learned,256,3,47,0.14980944265557833,0.518010117495381
learned,256,3,48,0.152669590454139,0.5127683060506012
learned,256,3,49,0.12195790172871494,0.5127994900282734
learned,256,3,50,0.11273037841182729,0.511568798919865
learned,512,3,1,1.061623198823779,0.44102632723556634
learned,512,3,2,1.0029752210796816,0.45615789560448844
learned,512,3,3,0.9593925026698886,0.487962832352987
learned,512,3,4,0.9229483782308888,0.47680597256004864
learned,512,3,5,0.8999620682281974,0.4919702881659403
learned,512,3,6,0.8611309331749122,0.5056008839845587
learned,512,3,7,0.8052692893912031,0.47949929576183753
learned,512,3,8,0.7688726567473086,0.49401923385514523
learned,512,3,9,0.7313674260808535,0.5048818151608704
learned,512,3,10,0.6974688184823041,0.5098429606555651
learned,512,3,11,0.6420458396067794,0.5153672753876558
learned,512,3,12,0.6133968121718362,0.49717403323172554
learned,512,3,13,0.5718199264316659,0.5079436716664977
learned,512,3,14,0.5297479623275277,0.5053793782629485
learned,512,3,15,0.49595381420944373,0.526526551126781
learned,512,3,16,0.47597264978274,0.5160693716818299
learned,512,3,17,0.4575563641118754,0.5142512300617442
learned,512,3,18,0.42629745618211035,0.5251194451915606
learned,512,3,19,0.3647058501605588,0.5173110766625608
learned,512,3,20,0.36562423759105944,0.5038817758560652
learned,512,3,21,0.334233003371049,0.5172808062779843
learned,512,3,22,0.32791430397807614,0.5236904840792801
learned,512,3,23,0.29858703560229993,0.5222755821496415
learned,512,3,24,0.3040028148920748,0.5121551734218959
learned,512,3,25,0.27108370969120743,0.5073977794896481
learned,512,3,26,0.2633650450338244,0.5078701172712461
learned,512,3,27,0.25455510436864426,0.5108242002446642
learned,512,3,28,0.23853789051477822,0.5091081475775247
learned,512,3,29,0.22500688524146353,0.5051963957168807
learned,512,3,30,0.2134147105806785,0.5088132904813506
learned,512,3,31,0.18082148546635793,0.5133695112138884
learned,512,3,32,0.1770214792633556,0.5249904255443553
learned,512,3,33,0.16391901164778863,0.4987246544912724
learned,512,3,34,0.18670038293793564,0.5025512594753815
learned,512,3,35,0.180980554191854,0.5199285411842895
learned,512,3,36,0.17498174106887499,0.5281901432481492
learned,512,3,37,0.15090602055113977,0.5011162077424619
learned,512,3,38,0.16300775009300073,0.5152489549307067
learned,512,3,39,0.1485343004006366,0.514216990622718
learned,512,3,40,0.13274952796585274,0.5068150695110353
learned,512,3,41,0.14423133253427076,0.5093267501032969
learned,512,3,42,0.12225321325332082,0.5133178424487999
learned,512,3,43,0.12789346691201495,0.5139603217179514
learned,512,3,44,0.11986323613770969,0.5168262023534808
learned,512,3,45,0.10687804008536626,0.5049532073857952
learned,512,3,46,0.125964702775029,0.49752040682747206
learned,512,3,47,0.13493833796204072,0.5055444746864062
learned,512,3,48,0.12452491759005642,0.513446862096005
learned,512,3,49,0.10335692166501939,0.49583067579252776
learned,512,3,50,0.12268666665591495,0.5140445550013902
text,128,4,1,1.074660872733675,0.43692649057801747
text,128,4,2,1.0525333622889639,0.4425285978811731
text,128,4,3,1.0375865490132772,0.4617166133312674
text,128,4,4,1.0311515449384294,0.4506846837735754
text,128,4,5,1.0093527846831476,0.46063469053718514
text,128,4,6,0.9985357236557619,0.45645407246044595
text,128,4,7,0.9938204539747578,0.44686952685935727
text,128,4,8,0.9770136058740525,0.4651541718835733
text,128,4,9,0.9683173284583743,0.46589204430935843
text,128,4,10,0.9633201332588958,0.4420548700466698
text,128,4,11,0.9503884256920813,0.45251727859246477
text,128,4,12,0.941791634148861,0.4585354951529977
text,128,4,13,0.9270110054950108,0.4552169647189855
text,128,4,14,0.9259478860006073,0.4769213038869997
text,128,4,15,0.9070956175576418,0.4319678178948056
text,128,4,16,0.9055881665411286,0.4518701345345879
text,128,4,17,0.8994308478161425,0.44208347551996185
text,128,4,18,0.8947283298782626,0.4473482583587649
text,128,4,19,0.8804489192594046,0.4433256480709078
text,128,4,20,0.8662337061228848,0.4438303456358472
text,128,4,21,0.868045186317049,0.44853622623837497
text,128,4,22,0.8621685416082301,0.44072942876673604
text,128,4,23,0.8389828803107421,0.44319372863672024
text,128,4,24,0.8397369686010194,0.43215937367730256
text,128,4,25,0.8397839478184425,0.4293403842818722
text,128,4,26,0.832283184249558,0.42038447631204906
text,128,4,27,0.8381331923005623,0.4427044089339815
text,128,4,28,0.8206043036070723,0.4466233689657457
text,128,4,29,0.823482495505342,0.44466382780528235
text,128,4,30,0.814949119204269,0.4412705583113758
text,128,4,31,0.8007826431243489,0.44332070555058484
text,128,4,32,0.8022510676824418,0.4406828671680645
text,128,4,33,0.8149199487926372,0.43993465111727353
text,128,4,34,0.8044213232469293,0.43803999454834913
text,128,4,35,0.7919724769878106,0.4301221177539875
text,128,4,36,0.7915974229505872,0.4418787532709549
text,128,4,37,0.7822358614688539,0.4492946941972997
text,128,4,38,0.7950590129684239,0.43866902961939314
text,128,4,39,0.7846012968451634,0.42960950196576775
text,128,4,40,0.773231093761689,0.43348438694516717
text,128,4,41,0.7623616116499066,0.44004612787977476
text,128,4,42,0.7713271811521526,0.4196361073998049
text,128,4,43,0.7662369869905653,0.4287554548354837
text,128,4,44,0.7669458597986338,0.41825136606675883
text,128,4,45,0.7573055335236033,0.428131423429344
text,128,4,46,0.7584426381570021,0.43204010098068363
text,128,4,47,0.7554186739532666,0.42490635248787206
text,128,4,48,0.7564999213618526,0.432661248400738
text,128,4,49,0.7633972271442258,0.43143964081064096
text,128,4,50,0.7471648599724281,0.4315249069292851
text,256,4,1,1.0768668443267164,0.4211965680687873
text,256,4,2,1.0539580991609425,0.43549791877093197
text,256,4,3,1.0289061935932724,0.4442321470611968
text,256,4,4,1.0294587974504608,0.4500302329382313
text,256,4,5,0.9991539702663803,0.43822123727813106
text,256,4,6,0.9868015705309185,0.4820902629761183
text,256,4,7,0.9762662909595529,0.4617272626791798
text,256,4,8,0.9567025420004291,0.46129757932475063
text,256,4,9,0.944106704225081,0.4753526192718304
text,256,4,10,0.9412217164211417,0.4629719217764327
text,256,4,11,0.9212089858990672,0.4557736861318607
text,256,4,12,0.9083523701887384,0.43927731629584416
text,256,4,13,0.8963840244209185,0.4493956133287605
text,256,4,14,0.8961843617658244,0.457207750760501
text,256,4,15,0.8769475851455674,0.43294614138661275
text,256,4,16,0.8667717440144725,0.45512129383075434
text,256,4,17,0.8639227979463552,0.4425777377430235
text,256,4,18,0.8586545672878999,0.44925859851279665
text,256,4,19,0.840955108921527,0.4406907548190541
text,256,4,20,0.8357853002912132,0.44392871707641995
text,256,4,21,0.8213850230691162,0.44715124032700365
text,256,4,22,0.8211127958881866,0.434773549106854
text,256,4,23,0.8069688067098856,0.44459421469945487
text,256,4,24,0.8056642375068902,0.44267346977583605
text,256,4,25,0.8096258486836143,0.4451273037316517
text,256,4,26,0.7917403287080089,0.43400467637834206
text,256,4,27,0.7930007694667962,0.4550694228442718
text,256,4,28,0.7768654321944796,0.43801672903515865
text,256,4,29,0.78097900772657,0.46029028349216355
text,256,4,30,0.7784793723266007,0.4387002133558639
text,256,4,31,0.7686985616718321,0.4452151481134747
text,256,4,32,0.7759863274276276,0.4432764470644761
text,256,4,33,0.7710227403061295,0.42882789078281514
text,256,4,34,0.7516696389253281,0.43330081053053177
text,256,4,35,0.7704267507492812,0.4420261728565058
text,256,4,36,0.7426905410624784,0.42287194997835176
text,256,4,37,0.7499244804465103,0.4399787873142196
text,256,4,38,0.7455957705295949,0.43027481615505875
text,256,4,39,0.7306934043965182,0.43612489530773835
text,256,4,40,0.7514883394792671,0.44327656935363874
text,256,4,41,0.7465227732609968,0.4333991513988138
text,256,4,42,0.7338358144505548,0.43080538806865815
text,256,4,43,0.7306031584349219,0.44720823726755304
text,256,4,44,0.7275540434724574,0.44273568438732425
text,256,4,45,0.722855047714191,0.44521533154721854
text,256,4,46,0.7320396605570356,0.4347812227518091
text,256,4,47,0.7193198171241378,0.43409285705536216
text,256,4,48,0.7161862301779621,0.4419200971986876
text,256,4,49,0.7217322638727507,0.44724973405673896
text,256,4,50,0.7162050154808112,0.43478373987040647
text,512,4,1,1.0780657266071105,0.42779210157533515
text,512,4,2,1.0465563814873544,0.4493207825519942
text,512,4,3,1.0272255478786165,0.43317940796433035
text,512,4,4,1.0132556992634532,0.46395831635297363
text,512,4,5,0.9933584295957548,0.4435608203214098
text,512,4,6,0.9822613784535142,0.4598811345262927
text,512,4,7,0.9653197013273654,0.45252258798027567
text,512,4,8,0.9464993634420733,0.473695957794912
text,512,4,9,0.9265874796252621,0.46838719162061615
text,512,4,10,0.917922258103749,0.45516506316021244
text,512,4,11,0.9016121124346609,0.46156121437785486
text,512,4,12,0.8908255325939629,0.4355318336320348
text,512,4,13,0.874286035963484,0.4697278579012975
text,512,4,14,0.8680650794306936,0.4096007428006791
text,512,4,15,0.8510538492677565,0.4656145498178228
text,512,4,16,0.8421077505315362,0.4524939213624024
text,512,4,17,0.8320884852966949,0.4597780345714317
text,512,4,18,0.8300605842882088,0.4365958614453189
text,512,4,19,0.815611192721677,0.43330836188632427
text,512,4,20,0.808211619604856,0.4439028121554694
text,512,4,21,0.80146825389709,0.4439674215963925
text,512,4,22,0.7910992619915552,0.4307096254635549
text,512,4,23,0.7803298136932593,0.44198737661966137
text,512,4,24,0.7740806396812678,0.428154902948569
text,512,4,25,0.7772193942505767,0.4504361921951103
text,512,4,26,0.7621570314847169,0.44774424085812586
text,512,4,27,0.7663164576506404,0.4446482970816283
text,512,4,28,0.7570946910441448,0.4518806004487564
text,512,4,29,0.7474190995726787,0.4249270703101744
text,512,4,30,0.7442856537018921,0.43135680009372246
text,512,4,31,0.744563614252236,0.44644491850517726
text,512,4,32,0.7464445425063869,0.43083399354195007
text,512,4,33,0.7357940107261866,0.4366784575839122
text,512,4,34,0.7344466335571207,0.43603395293379554
text,512,4,35,0.7337897809419404,0.4274766362988027
text,512,4,36,0.7198130800573309,0.4321020710138466
text,512,4,37,0.7198925333611894,0.44719795478712854
text,512,4,38,0.7199496401164558,0.43791326221280985
text,512,4,39,0.7126974248120795,0.44267862630219357
text,512,4,40,0.7120970592434743,0.44131711991004735
text,512,4,41,0.708384649678601,0.4328605695450622
text,512,4,42,0.711148540562893,0.4367356073859148
text,512,4,43,0.7073093077178241,0.4380763959557588
text,512,4,44,0.7007093683368372,0.4485413827647326
text,512,4,45,0.7005401782196075,0.4314937843373956
text,512,4,46,0.6940683776185117,0.4288071729605128
text,512,4,47,0.6950937800043495,0.44139722950233384
text,512,4,48,0.7019465707420639,0.4380971749226424
text,512,4,49,0.6995869978818197,0.4498485621963802
text,512,4,50,0.6975552985561194,0.43798836814019193
image,128,4,1,1.075463242816644,0.4490744004615845
image,128,4,2,1.0313446364596441,0.4456328878930203
image,128,4,3,1.0065790757834618,0.48475615653069887
image,128,4,4,0.9817456379703643,0.4752595266467779
image,128,4,5,0.9612409978900001,0.5006338349206773
image,128,4,6,0.9339832052847147,0.5056166393319815
image,128,4,7,0.9208932956281037,0.49421251251706005
image,128,4,8,0.8942931104869949,0.5012918729047917
image,128,4,9,0.8687298851172494,0.48737140199042317
image,128,4,10,0.8552848775582824,0.5006545221706888
image,128,4,11,0.8369951991030633,0.49575785009293055
image,128,4,12,0.7995457740014317,0.5045944751753714
image,128,4,13,0.7686890527298519,0.5188514451022447
image,128,4,14,0.7624624125339772,0.4999482614934438
image,128,4,15,0.7306767855751057,0.5241708300521623
image,128,4,16,0.7142803329270354,0.5077111367741712
image,128,4,17,0.6885752046338621,0.4901354835518325
image,128,4,18,0.6808846890438278,0.4967850994405536
image,128,4,19,0.6224260578731845,0.5029845077770506
image,128,4,20,0.6245064564974161,0.5057333337654217
image,128,4,21,0.5916873176606257,0.5135865399742789
image,128,4,22,0.5957420301015675,0.5062586574357915
image,128,4,23,0.5512086140633098,0.49639413079686046
image,128,4,24,0.5658409602029808,0.5096417055938548
image,128,4,25,0.5086291702973659,0.49779968166908084
image,128,4,26,0.5056396319637367,0.5050083832278213
image,128,4,27,0.49861369722013665,0.5135968835992848
image,128,4,28,0.4640659453866523,0.5024098608110865
image,128,4,29,0.43087512555373836,0.5116711655830523
image,128,4,30,0.42861011662406684,0.5189343469637445
image,128,4,31,0.4246188966887449,0.5182278417081742
image,128,4,32,0.44910230450734834,0.5063105895668553
image,128,4,33,0.40247305351087703,0.5055597952528855
image,128,4,34,0.39902553919921185,0.5096470455539563
image,128,4,35,0.37391281770246365,0.4930267356516138
image,128,4,36,0.3549438149683834,0.49703360120978224
image,128,4,37,0.3670424966198321,0.5201871382903124
image,128,4,38,0.3342166586104589,0.5049155046088033
image,128,4,39,0.3277769083571442,0.5142649594854986
image,128,4,40,0.30356131492092925,0.5215772501557505
image,128,4,41,0.31179571631030495,0.5069394717764459
image,128,4,42,0.2938804045378127,0.5037844419528708
image,128,4,43,0.3095397660371479,0.5189164519829462
image,128,4,44,0.2967676876794304,0.4977866986363148
image,128,4,45,0.25908731080803993,0.5063365556323871
image,128,4,46,0.26450424465905087,0.49644861061881224
image,128,4,47,0.283548183678175,0.4990396733966265
image,128,4,48,0.27618421623443645,0.5110242355312099
image,128,4,49,0.24833238817436595,0.48450560641799617
image,128,4,50,0.23810232483165364,0.5044312497155503
image,256,4,1,1.0700517064659,0.44305603103959834
image,256,4,2,1.0313545107411979,0.4625391404298835
image,256,4,3,0.9958580470928551,0.4662990430241197
image,256,4,4,0.9846939919543899,0.497312665078905
image,256,4,5,0.9442752270162827,0.49924163394871074
image,256,4,6,0.9194416680415654,0.49285085326346056
image,256,4,7,0.8841769067607783,0.4868012695327129
image,256,4,8,0.8611863065929519,0.5043147387158541
image,256,4,9,0.8376445553945472,0.4833510948151291
image,256,4,10,0.7977934139617497,0.49041750274238544
image,256,4,11,0.7769646529404796,0.49747361799845374
image,256,4,12,0.7458422072512417,0.4918536870498447
image,256,4,13,0.7287810911048329,0.508500513318951
image,256,4,14,0.6838426451155134,0.487319255853325
image,256,4,15,0.6440762182629932,0.48948849235540887
image,256,4,16,0.6470937151480143,0.49797570672792374
image,256,4,17,0.6246677650376066,0.5155515433840065
image,256,4,18,0.5870823586842212,0.5196438279222723
image,256,4,19,0.549481938500659,0.49842085966142574
image,256,4,20,0.5249084804220508,0.5025985631797889
image,256,4,21,0.4979943505787592,0.5063315213951922
image,256,4,22,0.4640700037542656,0.521390759182739
image,256,4,23,0.44377184103560613,0.5002846076444953
image,256,4,24,0.4220769770060295,0.5241111325592714
image,256,4,25,0.4257631327064944,0.4963190860140596
image,256,4,26,0.3901322451998201,0.5246809287217845
image,256,4,27,0.3756035166492706,0.5129163444092463
image,256,4,28,0.35906536062545474,0.5340069957961266
image,256,4,29,0.37135592256262384,0.49773513337273895
image,256,4,30,0.36174818631316497,0.5208447176900669
image,256,4,31,0.34921792509748706,0.5129809232778787
image,256,4,32,0.33354620774124943,0.4997125389417099
image,256,4,33,0.3066815998157516,0.5155954044303366
image,256,4,34,0.28775088489543715,0.5064423255672988
image,256,4,35,0.2902255969538753,0.5293294760885656
image,256,4,36,0.2670389759884168,0.5070018392493875
image,256,4,37,0.26181278002679914,0.5281753313531864
image,256,4,38,0.2313359086918823,0.5109594732288336
image,256,4,39,0.24364855081633666,0.5038699220775493
image,256,4,40,0.24899204986586634,0.5214012250969075
image,256,4,41,0.25063876631491855,0.5102941590395426
image,256,4,42,0.22550265153255614,0.520174094112965
image,256,4,43,0.20727518334120873,0.49310432812530286
image,256,4,44,0.20867215145026666,0.49775284491979327
image,256,4,45,0.22232909828590403,0.4937228361375971
image,256,4,46,0.21071475386482905,0.5182251717281234
image,256,4,47,0.20529419980281852,0.48444342237879856
image,256,4,48,0.24739854242756373,0.5096108275802906
image,256,4,49,0.21305606640384817,0.5030129603888893
image,256,4,50,0.20649453954660732,0.49115801457593067
image,512,4,1,1.0695964099733781,0.4490069376068668
image,512,4,2,1.021690125235799,0.47229626661173435
image,512,4,3,0.9943505768654115,0.46761092039776503
image,512,4,4,0.9585951512226151,0.4885670129426977
image,512,4,5,0.9197655914066426,0.47955938684784544
image,512,4,6,0.9087176546283601,0.49156156881261115
image,512,4,7,0.8793338475132082,0.47704600826059224
image,512,4,8,0.8252409930858619,0.49471690435909293
image,512,4,9,0.795531678016249,0.5024588478114835
image,512,4,10,0.7619480966272176,0.4907026097342948
image,512,4,11,0.7257436071307473,0.5018400340762827
image,512,4,12,0.7102369426353384,0.4822790876339833
image,512,4,13,0.6711917696450524,0.4912405801422333
image,512,4,14,0.6371021013239584,0.5059612298107471
image,512,4,15,0.5953388308018417,0.4960238697847061
image,512,4,16,0.5773077371215727,0.5098568020401583
image,512,4,17,0.5264727737604498,0.512996606862986
image,512,4,18,0.5047625223418123,0.5076411262285653
image,512,4,19,0.47327698868218304,0.48588270467837774
image,512,4,20,0.44466466424194195,0.5032457378099564
image,512,4,21,0.44391743594257704,0.5274892381970119
image,512,4,22,0.3971803166360258,0.49976698819137116
image,512,4,23,0.37754109891328586,0.5176038714466157
image,512,4,24,0.3890057430086158,0.5012994854051654
image,512,4,25,0.36472672285543206,0.49839793044343256
image,512,4,26,0.33496739196261927,0.5075788199002051
image,512,4,27,0.30377014047233464,0.5038205376373738
image,512,4,28,0.3150041142995343,0.5117461797935624
image,512,4,29,0.30318416533042986,0.505060315358885
image,512,4,30,0.29269082155572834,0.5051043292666684
image,512,4,31,0.28083776807808464,0.491652307371283
image,512,4,32,0.2635747890588771,0.485929205132468
image,512,4,33,0.2701981167519167,0.4898998832892614
image,512,4,34,0.25695141613034395,0.49781281756330004
image,512,4,35,0.21273299716864497,0.5037997586704902
image,512,4,36,0.20230730875589556,0.5035875156379815
image,512,4,37,0.2043667916505016,0.4966041012890969
image,512,4,38,0.2108147267265629,0.49852460163439055
image,512,4,39,0.22930787715059087,0.5168949407893199
image,512,4,40,0.2070870523008799,0.5117180940492116
image,512,4,41,0.1699660041714511,0.5229154910347064
image,512,4,42,0.17513111903848627,0.51489651167514
image,512,4,43,0.16380907489243704,0.501651453996743
image,512,4,44,0.1641450458853861,0.5181786407017425
image,512,4,45,0.15853014914395183,0.5024434393769922
image,512,4,46,0.16428922965532047,0.49856333672665376
image,512,4,47,0.19364634767550545,0.503711853144086
image,512,4,48,0.18419079736358332,0.514231014052105
image,512,4,49,0.16557822838947886,0.5123442451341703
image,512,4,50,0.16429453404895447,0.520076028395299
early,128,4,1,1.06664154323015,0.4476454617870111
early,128,4,2,1.0244152465883412,0.4719105156389802
early,128,4,3,0.9983826084797631,0.5037530136380747
early,128,4,4,0.9706990852185714,0.5108427176508121
early,128,4,5,0.9445513923988942,0.5096547191989114
early,128,4,6,0.9180156060253797,0.5293267143916429
early,128,4,7,0.8967025615018663,0.5243700594796143
early,128,4,8,0.8681655895737324,0.5347369499986314
early,128,4,9,0.8357303620868537,0.5189762106204184
early,128,4,10,0.8142453932855858,0.5188047612144104
early,128,4,11,0.784676296239285,0.4964489163417189
early,128,4,12,0.7677706050123108,0.5273753666050758
early,128,4,13,0.7273381282531196,0.528537276702282
early,128,4,14,0.6877588872592487,0.5320475463525352
early,128,4,15,0.6668109647414742,0.5496357851678614
early,128,4,16,0.6505519746757905,0.5255505982925947
early,128,4,17,0.6170149373883229,0.5386816315176022
early,128,4,18,0.6086693261437365,0.5328316746540852
early,128,4,19,0.604072579547221,0.5220587433520808
early,128,4,20,0.5626771504122274,0.5393159454041664
early,128,4,21,0.5338623986804911,0.5181578617348589
early,128,4,22,0.5218667938617109,0.5247272763144215
early,128,4,23,0.5143232682943735,0.5149611211160631
early,128,4,24,0.48968009684384944,0.5286124743465361
early,128,4,25,0.43809123131786065,0.5359689623583156
early,128,4,26,0.45792483932027805,0.5221050298001365
early,128,4,27,0.4180728895641568,0.5351795552412453
early,128,4,28,0.4198284161371986,0.5030307636528156
early,128,4,29,0.39813174716847627,0.5457868662539938
early,128,4,30,0.38127393850216584,0.5411431696906637
early,128,4,31,0.3533501666255205,0.5254548051152007
early,128,4,32,0.38442057972457266,0.5392407171876216
early,128,4,33,0.35256939186372016,0.5042499458411871
early,128,4,34,0.3490626973634152,0.5458542373918395
early,128,4,35,0.34997387733609414,0.522682377318442
early,128,4,36,0.3272144404876595,0.5220275596156101
early,128,4,37,0.3201619303308469,0.5167836474605626
early,128,4,38,0.32100825215748713,0.529904275915983
early,128,4,39,0.3053029850491375,0.5239506076517918
early,128,4,40,0.29897664309211763,0.5403925893827285
early,128,4,41,0.3162900739679796,0.5279471601572451
early,128,4,42,0.28829052725113147,0.5410164984997056
early,128,4,43,0.26886936232491554,0.5476686315070242
early,128,4,44,0.27443004562313583,0.5529774282536107
early,128,4,45,0.2764327468694018,0.5101857191245801
early,128,4,46,0.2678047867727951,0.5371700355598542
early,128,4,47,0.2907813446827494,0.5589413484259357
early,128,4,48,0.2598112476943869,0.5300258517251648
early,128,4,49,0.2599590233494483,0.5351639328007192
early,128,4,50,0.25953968593108234,0.5298834358045181
early,256,4,1,1.0656500627398686,0.4456755158569606
early,256,4,2,1.0316444994620015,0.4880976467549949
early,256,4,3,0.984914092950418,0.4921392526261139
early,256,4,4,0.9626072086430439,0.5012238291765514
early,256,4,5,0.9308285834630747,0.5346049694198625
early,256,4,6,0.8998075524900845,0.5132167375464843
early,256,4,7,0.8602733458607383,0.5301189749225079
early,256,4,8,0.8337234249280547,0.5300566685941477
early,256,4,9,0.7971894932191488,0.5345502450195854
early,256,4,10,0.746243777877965,0.5431544595484469
early,256,4,11,0.7160341694360477,0.540045563311474
early,256,4,12,0.6835983790923368,0.5142176947241418
early,256,4,13,0.6435336425505113,0.5308048846449386
early,256,4,14,0.6186891761405563,0.5306960778624882
early,256,4,15,0.5992192123274392,0.5086067112659319
early,256,4,16,0.5537739194712403,0.5176295012169504
early,256,4,17,0.5339832278380345,0.5228506981600393
early,256,4,18,0.5172635448045353,0.4945385761876871
early,256,4,19,0.46846555101648923,0.5048944810635945
early,256,4,20,0.46053549854278253,0.531348347874432
early,256,4,21,0.4334016272446151,0.54052469225066
early,256,4,22,0.42183342157252063,0.5324043351752731
early,256,4,23,0.38969136475345323,0.5227548744103547
early,256,4,24,0.37103791563697536,0.5239763902835798
early,256,4,25,0.37194891930446444,0.5027903737313748
early,256,4,26,0.3560705374703031,0.5372657064480854
early,256,4,27,0.33876619989505724,0.5240570196048074
early,256,4,28,0.3280599383284059,0.5162915966331919
early,256,4,29,0.31685285938887214,0.5320424509707589
early,256,4,30,0.3047456732645138,0.527489299341593
early,256,4,31,0.2981812556259288,0.5293553198649349
early,256,4,32,0.27537968457038,0.527232767250685
early,256,4,33,0.2689010967612462,0.5240619315528398
early,256,4,34,0.22820239833562522,0.5384692050513495
early,256,4,35,0.24782207189448108,0.5331992962584794
early,256,4,36,0.2407266140042701,0.543218977272498
early,256,4,37,0.2467316282730668,0.5300465695474671
early,256,4,38,0.22515572771024908,0.531910286958246
early,256,4,39,0.2191363526608879,0.5128230072058685
early,256,4,40,0.23139115586227718,0.5225839753055787
early,256,4,41,0.20274488261360596,0.5312943266368398
early,256,4,42,0.2221402354145534,0.5260111902328788
early,256,4,43,0.20841056393881022,0.5319308824913858
early,256,4,44,0.18787331934292278,0.5398334731404185
early,256,4,45,0.20062667487724234,0.5173786148090506
early,256,4,46,0.21643639855938507,0.5305875768029442
early,256,4,47,0.1854000597938412,0.5258714748645734
early,256,4,48,0.17441632252343944,0.519496072041524
early,256,4,49,0.18584319799796817,0.5135374306847192
early,256,4,50,0.16193841849238685,0.537768100900462
early,512,4,1,1.059097993658911,0.46657970684312017
early,512,4,2,1.015725684759463,0.48803628816764516
early,512,4,3,0.972595688576703,0.4960808055806741
early,512,4,4,0.933806349986739,0.506779160875001
early,512,4,5,0.8955136629116172,0.5162734570740684
early,512,4,6,0.8823773254928065,0.5342914607699322
early,512,4,7,0.8444279564859982,0.506652601782442
early,512,4,8,0.7862649643339176,0.5296297469366412
early,512,4,9,0.7455052578601531,0.5486625162947761
early,512,4,10,0.7339975138082295,0.5394191982204807
early,512,4,11,0.6817353452146151,0.5272455974219977
early,512,4,12,0.6480617513041241,0.5242194501850714
early,512,4,13,0.6102118965371335,0.5299869331991577
early,512,4,14,0.5725912775440447,0.5063080418759671
early,512,4,15,0.5311736088091141,0.5182481926629886
early,512,4,16,0.5217862956023318,0.5333726819095624
early,512,4,17,0.481743109097373,0.5286849408661582
early,512,4,18,0.47749358710405515,0.48462193398394837
early,512,4,19,0.4612315443356311,0.5135994924347542
early,512,4,20,0.41875151571897923,0.5424089440499974
early,512,4,21,0.39918330630981214,0.5261379531407088
early,512,4,22,0.41031824467204026,0.5161182721266903
early,512,4,23,0.3402942402262083,0.5431258235028643
early,512,4,24,0.33795431073751364,0.5418418790121163
early,512,4,25,0.32271136326396266,0.5035950975660645
early,512,4,26,0.2942183187778684,0.5504019879163224
early,512,4,27,0.2966599272697666,0.5122795134040845
early,512,4,28,0.2796518254428467,0.5076693954066601
early,512,4,29,0.2682552832269372,0.5367300085804191
early,512,4,30,0.24640955121213398,0.5399082733448942
early,512,4,31,0.26595818726031695,0.5254830131487142
early,512,4,32,0.27560021818328445,0.5352363076034693
early,512,4,33,0.2569442336242237,0.5064090527242998
early,512,4,34,0.22143491031769805,0.530787020236431
early,512,4,35,0.22201219390463994,0.518082725235186
