external_code,fold,split,label,in_buffer
111,4,val,0,False
112,4,train,0,False
113,4,val,0,False
114,4,train,1,False
115,4,train,0,False
116,4,train,0,False
117,4,train,1,False
118,4,train,0,False
119,4,train,0,False
120,4,train,0,False
121,4,val,0,False
122,4,train,0,False
123,4,train,0,False
124,4,train,0,False
125,4,train,0,False
126,4,train,0,False
127,4,train,0,False
128,4,train,0,False
130,4,train,0,False
131,4,train,0,False
133,4,train,1,False
134,4,train,1,False
135,4,train,1,False
136,4,train,0,False
137,4,train,1,False
139,4,val,0,False
140,4,train,1,False
141,4,val,1,True
142,4,train,0,False
143,4,train,0,False
144,4,train,0,False
145,4,train,0,False
147,4,train,0,False
148,4,train,0,False
149,4,val,1,True
150,4,val,0,False
151,4,train,0,False
152,4,train,0,False
153,4,train,0,False
154,4,train,0,False
155,4,val,0,False
156,4,train,0,False
157,4,train,0,False
158,4,train,0,False
159,4,train,1,False
160,4,train,0,False
161,4,train,0,False
162,4,train,0,False
163,4,train,0,False
165,4,val,1,True
166,4,train,1,False
167,4,train,0,False
168,4,train,0,False
170,4,train,0,False
171,4,train,0,False
172,4,train,1,False
173,4,train,0,False
174,4,train,1,False
176,4,train,0,False
177,4,val,1,False
179,4,train,1,False
180,4,train,0,False
181,4,train,1,False
182,4,val,0,False
185,4,train,0,False
186,4,train,0,False
187,4,train,0,False
188,4,val,1,False
189,4,train,0,False
190,4,train,0,False
191,4,train,0,False
192,4,train,0,False
194,4,train,0,False
196,4,train,1,False
197,4,val,0,False
198,4,train,2,False
199,4,train,0,False
201,4,train,0,False
202,4,train,0,False
204,4,train,0,False
205,4,train,0,False
206,4,train,0,False
207,4,train,0,False
208,4,train,0,False
209,4,train,0,False
210,4,train,0,False
211,4,train,0,False
212,4,train,0,False
213,4,train,0,False
214,4,val,0,False
215,4,train,0,False
216,4,train,0,False
217,4,val,0,False
218,4,train,1,False
220,4,train,1,False
222,4,train,0,False
223,4,train,0,False
224,4,train,0,False
225,4,train,0,False
226,4,val,0,False
227,4,train,1,False
228,4,train,0,False
229,4,train,0,False
230,4,train,0,False
231,4,train,2,False
233,4,train,0,False
235,4,train,1,False
236,4,train,0,False
238,4,train,0,False
239,4,val,0,False
240,4,train,0,False
241,4,train,2,False
242,4,train,0,False
243,4,train,0,False
244,4,train,0,False
245,4,train,0,False
246,4,train,0,False
247,4,val,0,False
249,4,train,1,False
251,4,train,2,False
252,4,val,1,True
253,4,train,1,False
255,4,train,0,False
256,4,train,0,False
257,4,train,0,False
260,4,train,0,False
262,4,train,0,False
263,4,train,0,False
264,4,train,0,False
265,4,train,0,False
266,4,val,0,False
267,4,train,0,False
268,4,train,0,False
269,4,train,0,False
270,4,train,1,False
271,4,train,0,False
272,4,val,0,False
273,4,train,0,False
274,4,val,0,False
275,4,train,0,False
277,4,train,0,False
278,4,train,0,False
279,4,val,0,False
280,4,train,0,False
281,4,train,1,False
282,4,train,0,False
283,4,val,2,False
284,4,train,0,False
286,4,train,1,False
288,4,train,0,False
289,4,val,0,False
290,4,train,0,False
292,4,train,0,False
293,4,train,0,False
294,4,train,0,False
295,4,train,1,False
296,4,train,0,False
297,4,train,2,False
298,4,train,0,False
299,4,train,0,False
300,4,train,0,False
301,4,val,0,False
304,4,val,1,False
305,4,train,0,False
306,4,train,0,False
307,4,train,0,False
308,4,val,1,True
311,4,train,0,False
312,4,train,1,False
313,4,train,1,False
314,4,train,0,False
315,4,train,1,False
316,4,val,2,False
317,4,train,2,False
318,4,train,1,False
319,4,train,0,False
320,4,train,2,False
321,4,train,0,False
322,4,train,0,False
323,4,train,1,False
324,4,train,2,False
325,4,train,2,False
326,4,train,0,False
327,4,train,1,False
328,4,train,1,False
329,4,train,0,False
330,4,train,0,False
331,4,train,0,False
332,4,train,0,False
333,4,val,1,False
334,4,train,0,False
335,4,train,0,False
336,4,train,0,False
337,4,val,0,False
338,4,train,2,False
339,4,train,2,False
340,4,train,1,False
342,4,train,0,False
343,4,train,0,False
346,4,train,0,False
348,4,train,0,False
350,4,train,0,False
352,4,val,1,False
354,4,val,1,True
355,4,val,0,False
356,4,val,0,False
357,4,train,1,False
358,4,val,0,False
359,4,train,2,False
360,4,val,1,True
361,4,train,0,False
362,4,train,2,False
363,4,val,0,False
364,4,train,1,False
365,4,train,0,False
366,4,val,0,False
367,4,train,2,False
368,4,train,2,False
369,4,train,1,False
370,4,val,1,True
371,4,train,0,False
372,4,val,0,False
373,4,train,0,False
374,4,train,0,False
375,4,val,1,True
376,4,val,0,False
377,4,train,0,False
378,4,val,1,True
379,4,val,1,False
380,4,train,2,False
381,4,train,0,False
382,4,train,0,False
383,4,train,1,False
384,4,train,1,False
385,4,train,1,False
386,4,train,0,False
387,4,train,2,False
388,4,val,2,False
389,4,val,2,False
390,4,train,2,False
391,4,train,2,False
392,4,train,1,False
393,4,train,1,False
394,4,train,0,False
396,4,train,2,False
397,4,train,1,False
398,4,train,2,False
399,4,val,1,True
400,4,train,1,False
401,4,train,2,False
402,4,train,2,False
403,4,val,2,False
404,4,val,1,True
405,4,train,2,False
406,4,train,0,False
408,4,train,2,False
409,4,val,0,False
410,4,train,2,False
411,4,val,1,True
412,4,train,1,False
413,4,train,1,False
414,4,train,2,False
416,4,train,0,False
417,4,train,0,False
419,4,train,0,False
420,4,val,2,False
421,4,train,1,False
422,4,train,1,False
423,4,train,2,False
424,4,train,2,False
426,4,train,1,False
428,4,train,1,False
429,4,train,0,False
431,4,val,1,False
432,4,train,0,False
433,4,train,1,False
436,4,train,0,False
437,4,train,2,False
438,4,train,0,False
440,4,val,0,False
441,4,train,2,False
442,4,train,1,False
445,4,train,1,False
446,4,train,1,False
447,4,train,2,False
450,4,train,0,False
451,4,train,0,False
453,4,val,1,False
454,4,train,2,False
456,4,train,1,False
458,4,train,1,False
459,4,train,0,False
460,4,val,0,False
461,4,train,1,False
462,4,train,0,False
463,4,val,2,False
464,4,train,1,False
465,4,train,1,False
466,4,train,0,False
467,4,train,2,False
468,4,train,1,False
469,4,train,1,False
470,4,train,0,False
471,4,train,2,False
473,4,val,1,False
475,4,train,0,False
477,4,val,2,False
479,4,train,1,False
480,4,train,0,False
481,4,train,2,False
482,4,val,1,True
483,4,train,1,False
485,4,train,0,False
486,4,train,0,False
487,4,train,0,False
489,4,train,0,False
490,4,train,0,False
491,4,train,0,False
492,4,train,0,False
493,4,train,0,False
494,4,train,0,False
495,4,val,1,False
496,4,val,0,False
497,4,train,0,False
498,4,train,0,False
499,4,train,1,False
500,4,train,0,False
501,4,val,0,False
502,4,train,0,False
503,4,val,0,False
505,4,train,0,False
506,4,train,0,False
507,4,train,0,False
508,4,val,0,False
509,4,train,0,False
510,4,val,0,False
511,4,val,0,False
512,4,train,0,False
513,4,train,1,False
514,4,val,0,False
515,4,train,0,False
517,4,train,0,False
519,4,train,1,False
520,4,val,0,False
521,4,train,0,False
522,4,train,0,False
523,4,val,0,False
524,4,train,0,False
525,4,train,0,False
526,4,train,0,False
527,4,train,0,False
528,4,train,0,False
529,4,val,0,False
530,4,val,0,False
531,4,train,0,False
533,4,val,0,False
536,4,train,0,False
537,4,train,0,False
538,4,train,0,False
539,4,train,2,False
540,4,train,0,False
541,4,train,0,False
542,4,val,0,False
543,4,val,1,True
544,4,train,0,False
545,4,train,1,False
546,4,train,0,False
547,4,train,0,False
549,4,train,0,False
550,4,train,2,False
551,4,val,0,False
552,4,train,0,False
553,4,train,0,False
554,4,train,0,False
555,4,train,0,False
556,4,train,1,False
557,4,train,0,False
558,4,train,0,False
559,4,train,0,False
560,4,val,2,False
561,4,val,2,False
563,4,train,1,False
564,4,val,0,False
567,4,train,0,False
568,4,train,1,False
569,4,val,0,False
570,4,val,1,True
571,4,train,0,False
572,4,train,1,False
573,4,train,0,False
574,4,train,2,False
575,4,train,0,False
576,4,train,0,False
577,4,train,1,False
578,4,val,1,True
579,4,train,0,False
580,4,train,0,False
581,4,train,0,False
582,4,val,0,False
583,4,train,0,False
584,4,train,0,False
585,4,train,2,False
587,4,train,1,False
588,4,train,0,False
589,4,train,0,False
590,4,val,0,False
591,4,train,0,False
592,4,val,2,False
593,4,train,1,False
594,4,train,0,False
595,4,val,0,False
596,4,train,0,False
597,4,val,0,False
599,4,train,2,False
600,4,val,1,False
601,4,train,0,False
603,4,val,1,True
604,4,train,1,False
605,4,val,1,True
606,4,val,0,False
609,4,train,1,False
610,4,train,0,False
611,4,train,0,False
612,4,train,1,False
613,4,train,1,False
614,4,train,1,False
615,4,train,2,False
616,4,train,1,False
617,4,train,0,False
618,4,train,0,False
619,4,train,0,False
620,4,train,0,False
621,4,train,0,False
622,4,val,0,False
623,4,val,0,False
625,4,train,2,False
626,4,val,0,False
627,4,train,0,False
628,4,val,0,False
629,4,train,0,False
630,4,train,0,False
631,4,val,0,False
632,4,val,2,False
633,4,val,1,True
634,4,train,1,False
635,4,val,2,False
636,4,val,2,False
637,4,train,0,False
638,4,val,0,False
639,4,train,2,False
640,4,train,2,False
641,4,train,2,False
643,4,val,1,False
644,4,val,1,True
645,4,train,2,False
646,4,train,2,False
648,4,train,2,False
649,4,val,2,False
650,4,train,1,False
651,4,train,0,False
652,4,train,0,False
653,4,train,1,False
654,4,train,0,False
655,4,train,2,False
656,4,train,2,False
657,4,train,0,False
658,4,train,1,False
660,4,train,1,False
661,4,train,0,False
662,4,train,1,False
664,4,train,1,False
665,4,train,1,False
666,4,train,1,False
667,4,val,1,False
668,4,val,2,False
670,4,train,0,False
671,4,train,2,False
672,4,train,1,False
673,4,train,1,False
674,4,train,0,False
675,4,train,0,False
676,4,train,0,False
677,4,val,1,True
678,4,train,0,False
679,4,train,2,False
680,4,train,2,False
682,4,train,1,False
683,4,train,2,False
685,4,train,0,False
686,4,train,2,False
688,4,train,1,False
689,4,train,0,False
690,4,train,2,False
691,4,val,1,True
694,4,val,0,False
696,4,val,1,True
697,4,train,1,False
698,4,train,1,False
699,4,train,1,False
700,4,train,2,False
701,4,train,0,False
702,4,train,2,False
703,4,val,2,False
704,4,val,0,False
705,4,train,2,False
706,4,train,0,False
707,4,val,1,True
708,4,val,0,False
710,4,train,1,False
711,4,train,0,False
714,4,train,0,False
715,4,train,0,False
716,4,train,1,False
717,4,val,2,False
718,4,train,2,False
721,4,train,2,False
723,4,train,0,False
724,4,train,1,False
725,4,train,1,False
727,4,train,1,False
728,4,val,2,False
729,4,train,2,False
730,4,train,2,False
733,4,train,2,False
734,4,train,2,False
735,4,val,0,False
736,4,train,0,False
737,4,train,0,False
739,4,train,0,False
741,4,val,0,False
742,4,val,2,False
743,4,train,1,False
744,4,val,0,False
745,4,train,0,False
746,4,train,1,False
747,4,train,1,False
748,4,train,1,False
750,4,val,1,False
751,4,train,2,False
752,4,train,1,False
753,4,train,2,False
754,4,train,2,False
755,4,train,1,False
756,4,train,1,False
757,4,val,2,False
758,4,train,2,False
760,4,train,0,False
762,4,val,2,False
763,4,val,2,False
764,4,train,2,False
765,4,train,2,False
766,4,train,2,False
767,4,train,2,False
768,4,val,2,False
769,4,train,0,False
770,4,train,0,False
771,4,val,2,False
772,4,val,1,False
774,4,train,2,False
776,4,val,1,True
777,4,train,0,False
778,4,train,0,False
779,4,val,1,True
780,4,val,0,False
781,4,val,0,False
782,4,train,0,False
783,4,train,2,False
784,4,train,2,False
787,4,train,2,False
788,4,train,1,False
789,4,train,1,False
790,4,train,1,False
791,4,val,2,False
792,4,val,2,False
793,4,train,2,False
794,4,train,2,False
795,4,train,2,False
796,4,val,2,False
797,4,train,2,False
798,4,val,1,False
799,4,train,2,False
800,4,val,0,False
801,4,train,2,False
802,4,train,1,False
804,4,val,0,False
805,4,train,2,False
807,4,train,0,False
808,4,train,2,False
809,4,train,1,False
810,4,train,0,False
812,4,train,0,False
814,4,train,2,False
815,4,train,2,False
816,4,val,1,False
817,4,val,0,False
818,4,train,1,False
819,4,train,2,False
820,4,train,2,False
821,4,train,2,False
822,4,train,0,False
823,4,val,1,False
824,4,train,2,False
825,4,train,2,False
827,4,train,1,False
828,4,train,2,False
829,4,val,1,False
830,4,train,1,False
831,4,train,0,False
832,4,val,1,True
833,4,val,1,True
834,4,train,0,False
835,4,train,0,False
836,4,train,1,False
837,4,train,2,False
838,4,val,0,False
839,4,train,1,False
840,4,val,1,True
841,4,train,1,False
842,4,train,2,False
843,4,train,0,False
844,4,train,2,False
845,4,train,2,False
846,4,train,1,False
847,4,train,2,False
848,4,train,2,False
849,4,train,2,False
850,4,train,1,False
851,4,val,2,False
852,4,train,2,False
853,4,train,2,False
854,4,train,2,False
855,4,train,0,False
856,4,train,2,False
857,4,train,2,False
858,4,val,0,False
859,4,train,2,False
861,4,train,2,False
862,4,train,2,False
863,4,train,0,False
864,4,train,2,False
865,4,val,1,False
866,4,val,2,False
867,4,train,0,False
869,4,train,1,False
870,4,val,2,False
871,4,train,0,False
872,4,train,0,False
873,4,train,1,False
874,4,train,2,False
875,4,train,0,False
876,4,train,2,False
877,4,val,1,True
878,4,val,2,False
879,4,train,2,False
880,4,train,0,False
882,4,train,1,False
883,4,train,2,False
885,4,val,2,False
886,4,val,1,False
888,4,val,2,False
889,4,train,0,False
890,4,train,0,False
893,4,val,1,True
894,4,val,0,False
895,4,train,1,False
896,4,train,0,False
897,4,val,0,False
898,4,train,1,False
899,4,train,1,False
900,4,train,2,False
901,4,train,0,False
902,4,train,0,False
903,4,train,0,False
904,4,train,2,False
905,4,train,0,False
907,4,train,2,False
908,4,val,1,False
910,4,train,2,False
911,4,val,0,False
912,4,train,2,False
913,4,train,2,False
914,4,train,0,False
915,4,train,2,False
916,4,train,1,False
917,4,train,1,False
918,4,train,2,False
919,4,train,0,False
921,4,val,0,False
923,4,train,1,False
924,4,train,2,False
926,4,val,1,False
927,4,train,2,False
928,4,val,1,False
929,4,train,2,False
930,4,train,2,False
931,4,train,2,False
932,4,train,1,False
933,4,train,0,False
934,4,train,2,False
935,4,train,0,False
936,4,train,1,False
937,4,train,1,False
938,4,train,0,False
940,4,val,1,True
941,4,val,2,False
942,4,train,1,False
943,4,train,1,False
944,4,val,0,False
945,4,val,0,False
946,4,train,2,False
947,4,val,2,False
948,4,train,0,False
949,4,val,2,False
951,4,val,2,False
952,4,train,0,False
953,4,train,0,False
954,4,train,0,False
955,4,train,2,False
956,4,val,1,True
957,4,train,2,False
958,4,train,2,False
959,4,train,2,False
960,4,train,2,False
961,4,train,2,False
962,4,train,2,False
963,4,train,1,False
965,4,train,0,False
966,4,train,1,False
967,4,train,2,False
969,4,train,1,False
970,4,val,1,False
971,4,train,1,False
972,4,train,2,False
973,4,train,1,False
974,4,train,0,False
976,4,train,0,False
977,4,train,0,False
978,4,train,1,False
979,4,train,1,False
982,4,val,2,False
983,4,train,2,False
984,4,train,2,False
985,4,train,2,False
986,4,train,2,False
987,4,train,2,False
988,4,train,2,False
989,4,val,2,False
990,4,train,2,False
991,4,val,1,True
992,4,train,2,False
993,4,train,2,False
994,4,train,1,False
996,4,train,2,False
997,4,train,2,False
998,4,val,1,False
999,4,train,1,False
1000,4,train,1,False
1001,4,val,0,False
1002,4,train,2,False
1003,4,train,2,False
1004,4,train,2,False
1006,4,train,2,False
1007,4,val,1,True
1009,4,val,1,True
1010,4,train,1,False
1011,4,train,2,False
1012,4,train,0,False
1013,4,val,2,False
1014,4,train,0,False
1015,4,train,0,False
1018,4,train,2,False
1019,4,train,1,False
1020,4,train,2,False
1021,4,val,1,False
1023,4,train,2,False
1024,4,train,2,False
1025,4,train,0,False
1026,4,train,1,False
1027,4,train,1,False
1028,4,train,2,False
1030,4,val,1,False
1031,4,train,2,False
1032,4,val,1,True
1035,4,train,1,False
1036,4,train,2,False
1038,4,val,0,False
1039,4,train,0,False
1042,4,val,2,False
1043,4,train,2,False
1044,4,train,1,False
1045,4,train,1,False
1046,4,val,1,False
1047,4,val,0,False
1048,4,val,1,True
1049,4,train,1,False
1050,4,train,2,False
1051,4,train,1,False
1055,4,train,1,False
1056,4,train,0,False
1057,4,train,1,False
1058,4,train,2,False
1059,4,train,1,False
1060,4,train,1,False
1061,4,train,0,False
1062,4,train,1,False
1064,4,train,0,False
1065,4,train,0,False
1066,4,train,0,False
1067,4,train,0,False
1068,4,train,2,False
1071,4,train,2,False
1072,4,train,2,False
1074,4,train,2,False
1075,4,train,1,False
1076,4,train,2,False
1077,4,train,2,False
1078,4,train,1,False
1079,4,train,1,False
1080,4,train,2,False
1081,4,train,2,False
1084,4,val,0,False
1085,4,val,0,False
1086,4,val,1,False
1087,4,val,1,False
1089,4,train,0,False
1090,4,train,2,False
1091,4,val,1,True
1092,4,train,2,False
1093,4,train,1,False
1094,4,train,1,False
1095,4,val,2,False
1096,4,train,1,False
1097,4,train,1,False
1098,4,train,1,False
1099,4,train,0,False
1101,4,train,0,False
1102,4,val,1,True
1103,4,train,0,False
1104,4,train,1,False
1106,4,train,0,False
1107,4,train,0,False
1108,4,train,1,False
1109,4,train,1,False
1110,4,val,1,False
1112,4,val,1,True
1113,4,train,2,False
1114,4,val,1,False
1115,4,train,2,False
1116,4,train,2,False
1118,4,train,0,False
1119,4,val,1,False
1120,4,train,0,False
1121,4,train,1,False
1122,4,train,1,False
1123,4,train,0,False
1125,4,train,1,False
1127,4,train,0,False
1128,4,val,0,False
1129,4,train,1,False
1130,4,val,0,False
1132,4,train,1,False
1133,4,train,0,False
1134,4,train,1,False
1135,4,train,1,False
1136,4,train,0,False
1137,4,val,1,False
1138,4,train,1,False
1139,4,train,0,False
1140,4,train,1,False
1141,4,val,0,False
1143,4,val,1,True
1144,4,train,0,False
1146,4,train,1,False
1148,4,val,1,False
1149,4,train,0,False
1150,4,val,1,False
1152,4,train,0,False
1153,4,train,0,False
1154,4,train,0,False
1155,4,train,1,False
1156,4,val,1,False
1157,4,train,0,False
1160,4,val,0,False
1163,4,train,1,False
1164,4,train,0,False
1165,4,train,2,False
1167,4,val,2,False
1168,4,val,1,True
1169,4,val,1,True
1172,4,train,1,False
1173,4,val,2,False
1174,4,train,0,False
1175,4,train,1,False
1177,4,train,1,False
1179,4,val,1,False
1180,4,train,0,False
1182,4,val,1,False
1184,4,train,0,False
1188,4,train,2,False
1189,4,train,2,False
1190,4,train,2,False
1191,4,train,2,False
1192,4,train,2,False
1193,4,val,1,True
1194,4,train,2,False
1195,4,train,1,False
1196,4,train,2,False
1197,4,val,2,False
1198,4,train,2,False
1199,4,train,1,False
1200,4,val,0,False
1201,4,val,2,False
1202,4,train,0,False
1203,4,train,2,False
1204,4,train,2,False
1205,4,train,0,False
1206,4,train,1,False
1208,4,train,2,False
1209,4,train,2,False
1210,4,val,1,False
1211,4,train,2,False
1212,4,train,1,False
1213,4,train,2,False
1214,4,val,2,False
1216,4,val,1,False
1217,4,train,2,False
1218,4,train,2,False
1221,4,val,1,False
1222,4,train,1,False
1223,4,val,1,False
1225,4,val,1,False
1226,4,train,1,False
1228,4,train,1,False
1231,4,train,0,False
1232,4,train,1,False
1233,4,train,2,False
1234,4,train,2,False
1235,4,train,2,False
1238,4,train,2,False
1239,4,train,2,False
1240,4,train,0,False
1241,4,val,2,False
1243,4,train,2,False
1244,4,val,1,False
1246,4,train,2,False
1247,4,train,2,False
1248,4,train,2,False
1249,4,train,2,False
1250,4,train,1,False
1251,4,train,2,False
1252,4,train,2,False
1253,4,train,1,False
1254,4,train,2,False
1255,4,train,1,False
1256,4,train,2,False
1257,4,train,2,False
1258,4,train,1,False
1259,4,val,2,False
1260,4,train,1,False
1261,4,train,2,False
1263,4,train,1,False
1264,4,val,1,False
1265,4,train,2,False
1266,4,train,2,False
1267,4,train,2,False
1268,4,train,2,False
1269,4,train,1,False
1270,4,train,1,False
1271,4,val,1,False
1272,4,val,1,False
1273,4,train,2,False
1274,4,train,1,False
1275,4,train,2,False
1276,4,train,2,False
1277,4,train,2,False
1278,4,train,1,False
1279,4,train,2,False
1280,4,val,1,True
1281,4,train,1,False
1282,4,train,2,False
1283,4,train,2,False
1284,4,train,2,False
1285,4,train,2,False
1286,4,val,1,True
1287,4,val,1,True
1289,4,val,1,False
1290,4,train,1,False
1291,4,train,2,False
1292,4,train,2,False
1293,4,val,2,False
1294,4,train,1,False
1296,4,train,1,False
1297,4,train,1,False
1298,4,train,2,False
1299,4,train,2,False
1300,4,train,1,False
1301,4,train,1,False
1303,4,train,2,False
1304,4,val,1,False
1309,4,val,1,True
1310,4,val,2,False
1311,4,train,0,False
1312,4,train,0,False
1313,4,train,2,False
1314,4,train,0,False
1318,4,val,1,True
1319,4,train,2,False
1320,4,val,0,False
1321,4,train,0,False
1326,4,val,1,False
1327,4,train,1,False
1328,4,val,1,False
1329,4,train,2,False
1331,4,train,2,False
1332,4,val,1,False
1334,4,train,1,False
1335,4,train,2,False
1336,4,train,0,False
1337,4,train,2,False
1338,4,train,1,False
1339,4,train,1,False
1340,4,train,2,False
1341,4,train,1,False
1343,4,val,1,False
1344,4,val,1,True
1345,4,train,1,False
1347,4,val,1,True
1348,4,train,2,False
1350,4,train,1,False
1351,4,train,0,False
1352,4,train,2,False
1353,4,train,2,False
1354,4,train,1,False
1355,4,train,2,False
1356,4,train,1,False
1357,4,train,1,False
1358,4,val,2,False
1361,4,val,2,False
1362,4,val,1,True
1365,4,val,1,False
1367,4,train,1,False
1368,4,train,2,False
1369,4,train,2,False
1370,4,train,1,False
1371,4,train,1,False
1373,4,train,0,False
1374,4,train,2,False
1375,4,val,0,False
1376,4,train,0,False
1377,4,train,2,False
1379,4,train,1,False
1380,4,train,1,False
1381,4,train,2,False
1382,4,val,1,True
1383,4,val,1,False
1384,4,train,1,False
1386,4,val,1,False
1387,4,train,0,False
1389,4,val,0,False
1390,4,train,1,False
1391,4,train,1,False
1392,4,train,0,False
1393,4,val,1,False
1394,4,train,0,False
1395,4,train,2,False
1396,4,train,2,False
1397,4,train,2,False
1398,4,train,2,False
1401,4,train,2,False
1402,4,train,1,False
1403,4,train,2,False
1404,4,train,2,False
1405,4,train,2,False
1406,4,train,1,False
1407,4,train,0,False
1408,4,val,1,True
1409,4,val,1,True
1410,4,train,1,False
1411,4,val,1,False
1412,4,train,2,False
1413,4,val,2,False
1414,4,train,0,False
1415,4,train,1,False
1416,4,val,1,True
1417,4,val,1,False
1418,4,train,1,False
1421,4,train,2,False
1422,4,val,1,True
1423,4,train,2,False
1424,4,train,2,False
1426,4,train,2,False
1427,4,val,2,False
1428,4,train,2,False
1429,4,val,1,False
1430,4,train,2,False
1431,4,train,2,False
1432,4,train,0,False
1433,4,train,1,False
1434,4,train,2,False
1435,4,train,1,False
1436,4,train,0,False
1437,4,train,1,False
1438,4,val,1,True
1439,4,val,1,False
1441,4,train,0,False
1442,4,train,1,False
1443,4,train,1,False
1444,4,val,1,True
1445,4,train,0,False
1446,4,val,1,False
1447,4,val,2,False
1448,4,train,2,False
1449,4,train,1,False
1451,4,train,0,False
1452,4,train,0,False
1454,4,train,1,False
1455,4,train,0,False
1458,4,train,0,False
1459,4,val,1,False
1460,4,train,1,False
1462,4,train,0,False
1463,4,val,1,True
1464,4,val,0,False
1468,4,train,0,False
1469,4,train,0,False
1470,4,train,2,False
1471,4,train,1,False
1472,4,train,1,False
1474,4,train,1,False
1475,4,train,0,False
1476,4,train,2,False
1477,4,val,2,False
1478,4,val,0,False
1479,4,train,2,False
1480,4,train,1,False
1481,4,train,1,False
1482,4,train,0,False
1483,4,val,0,False
1484,4,train,1,False
1485,4,train,1,False
1486,4,train,1,False
1487,4,train,0,False
1489,4,train,0,False
1490,4,train,0,False
1491,4,train,1,False
1492,4,train,2,False
1493,4,train,2,False
1495,4,train,2,False
1496,4,train,0,False
1497,4,val,1,False
1501,4,train,0,False
1502,4,train,1,False
1503,4,train,0,False
1504,4,train,1,False
1505,4,train,2,False
1506,4,train,2,False
1507,4,train,0,False
1508,4,train,2,False
1509,4,val,0,False
1510,4,val,2,False
1511,4,train,2,False
1512,4,train,0,False
1513,4,train,2,False
1514,4,val,1,False
1515,4,train,0,False
1516,4,train,0,False
1517,4,val,2,False
1518,4,val,1,True
1519,4,val,1,True
1520,4,train,0,False
1521,4,train,1,False
1522,4,train,1,False
1523,4,train,1,False
1525,4,val,1,False
1526,4,train,0,False
1527,4,train,2,False
1529,4,train,1,False
1531,4,train,1,False
1532,4,val,2,False
1533,4,val,0,False
1536,4,train,1,False
1540,4,train,1,False
1541,4,train,1,False
1542,4,train,1,False
1543,4,train,1,False
1544,4,train,1,False
1545,4,train,1,False
1546,4,train,2,False
1547,4,train,2,False
1548,4,train,0,False
1549,4,train,2,False
1551,4,train,1,False
1552,4,train,1,False
1553,4,train,2,False
1554,4,train,1,False
1555,4,train,1,False
1556,4,train,1,False
1557,4,val,2,False
1558,4,train,1,False
1559,4,train,1,False
1560,4,train,0,False
1562,4,train,1,False
1563,4,train,2,False
1565,4,train,1,False
1566,4,train,2,False
1567,4,train,1,False
1569,4,train,1,False
1570,4,train,1,False
1571,4,val,2,False
1574,4,val,1,True
1575,4,train,2,False
1577,4,val,1,True
1578,4,train,2,False
1579,4,train,2,False
1580,4,train,1,False
1581,4,train,0,False
1582,4,train,1,False
1584,4,val,1,True
1586,4,train,2,False
1587,4,val,1,True
1588,4,train,2,False
1589,4,val,1,False
1590,4,train,2,False
1591,4,train,0,False
1592,4,train,0,False
1593,4,val,1,False
1594,4,train,0,False
1595,4,train,2,False
1597,4,train,2,False
1598,4,val,1,False
1599,4,train,1,False
1600,4,val,1,False
1601,4,train,0,False
1602,4,train,0,False
1604,4,train,2,False
1605,4,train,2,False
1607,4,val,1,False
1608,4,train,2,False
1610,4,train,1,False
1611,4,val,1,False
1612,4,val,1,True
1614,4,val,0,False
1615,4,train,0,False
1616,4,train,2,False
1618,4,train,0,False
1619,4,train,2,False
1620,4,val,1,False
1621,4,train,0,False
1622,4,train,2,False
1623,4,train,1,False
1624,4,train,1,False
1625,4,train,1,False
1626,4,train,2,False
1627,4,train,1,False
1628,4,train,0,False
1631,4,train,0,False
1633,4,train,1,False
1634,4,val,0,False
1635,4,train,1,False
1637,4,train,2,False
1638,4,val,2,False
1639,4,train,0,False
1640,4,train,0,False
1641,4,train,0,False
1642,4,train,0,False
1644,4,train,2,False
1645,4,val,2,False
1646,4,train,2,False
1647,4,val,0,False
1649,4,train,0,False
1650,4,train,2,False
1652,4,train,0,False
1653,4,train,2,False
1654,4,train,0,False
1656,4,train,0,False
1657,4,train,0,False
1658,4,train,1,False
1659,4,val,2,False
1661,4,val,1,False
1662,4,train,0,False
1663,4,train,2,False
1664,4,train,2,False
1665,4,val,1,False
1666,4,train,2,False
1667,4,train,1,False
1668,4,train,2,False
1669,4,train,1,False
1670,4,train,0,False
1671,4,train,2,False
1672,4,train,0,False
1673,4,val,2,False
1674,4,train,2,False
1675,4,val,2,False
1676,4,train,0,False
1677,4,val,1,False
1678,4,train,0,False
1680,4,train,0,False
1681,4,train,2,False
1682,4,train,2,False
1683,4,train,0,False
1684,4,val,1,False
1685,4,train,0,False
1686,4,val,0,False
1687,4,train,0,False
1689,4,train,0,False
1690,4,train,2,False
1691,4,val,2,False
1692,4,val,2,False
1693,4,train,2,False
1694,4,train,2,False
1695,4,train,0,False
1697,4,train,1,False
1698,4,train,2,False
1699,4,train,1,False
1701,4,train,2,False
1702,4,train,1,False
1703,4,train,1,False
1704,4,train,2,False
1705,4,train,2,False
1706,4,train,1,False
1707,4,val,1,False
1708,4,train,1,False
1709,4,train,2,False
1710,4,train,2,False
1712,4,train,0,False
1713,4,val,0,False
1714,4,train,2,False
1715,4,train,1,False
1716,4,train,2,False
1717,4,val,2,False
1719,4,train,2,False
1720,4,train,2,False
1723,4,train,2,False
1724,4,val,1,False
1725,4,train,2,False
1726,4,train,2,False
1727,4,val,2,False
1728,4,train,1,False
1729,4,train,2,False
